ARETHA FRANKLIN,THINK,https://music.youtube.com/search?q=ARETHA+FRANKLIN+THINK
SÖNER,STOCKHOLM STAD,https://music.youtube.com/search?q=S%C3%96NER+STOCKHOLM+STAD
KJELL HÖGLUND,EN STOR STARK,https://music.youtube.com/search?q=KJELL+H%C3%96GLUND+EN+STOR+STARK
LIS SØRENSEN,MINE ØJNE DE SKAL SE,https://music.youtube.com/search?q=LIS+S%C3%98RENSEN+MINE+%C3%98JNE+DE+SKAL+SE
JOE COCKER,WHEN THE NIGHT COMES,https://music.youtube.com/search?q=JOE+COCKER+WHEN+THE+NIGHT+COMES
YOUSSOU N'DOUR & PETER GABRIEL,SHAKING THE TREE,https://music.youtube.com/search?q=YOUSSOU+N%27DOUR+%26+PETER+GABRIEL+SHAKING+THE+TREE
PETER HOLM,MONIA (JOKER),https://music.youtube.com/search?q=PETER+HOLM+MONIA+%28JOKER%29
PRINCE,BATDANCE,https://music.youtube.com/search?q=PRINCE+BATDANCE
DAG VAG,DU FÅR ALDRIG NOG,https://music.youtube.com/search?q=DAG+VAG+DU+F%C3%85R+ALDRIG+NOG
GLADYS KNIGHT,LICENCE TO KILL,https://music.youtube.com/search?q=GLADYS+KNIGHT+LICENCE+TO+KILL
STAN RIDGWAY,CALLING OUT TO CAROL,https://music.youtube.com/search?q=STAN+RIDGWAY+CALLING+OUT+TO+CAROL
JOAKIM THÅSTRÖM,KARENINA,https://music.youtube.com/search?q=JOAKIM+TH%C3%85STR%C3%96M+KARENINA
ANN-LOUISE HANSON & BORIS,HEY PAULA (JOKER),https://music.youtube.com/search?q=ANN-LOUISE+HANSON+%26+BORIS+HEY+PAULA+%28JOKER%29
GIPSY KINGS,BAMBOLEO,https://music.youtube.com/search?q=GIPSY+KINGS+BAMBOLEO
DANNY WILSON,SECOND SUMMER OF LOVE,https://music.youtube.com/search?q=DANNY+WILSON+SECOND+SUMMER+OF+LOVE
HEP STARS,SURFIN' BIRD (JOKER),https://music.youtube.com/search?q=HEP+STARS+SURFIN%27+BIRD+%28JOKER%29
GINA JACOBI,HÄNDERNA PÅ TÄCKET,https://music.youtube.com/search?q=GINA+JACOBI+H%C3%84NDERNA+P%C3%85+T%C3%84CKET
IRMA,GENOM NATTEN,https://music.youtube.com/search?q=IRMA+GENOM+NATTEN
LES NEGRESSES VERTES,ZOBI LA MOUCHE,https://music.youtube.com/search?q=LES+NEGRESSES+VERTES+ZOBI+LA+MOUCHE
SARAH McLACHLAN,VOX,https://music.youtube.com/search?q=SARAH+McLACHLAN+VOX
KATRINA & THE WAVES,ROCK'N ROLL GIRL,https://music.youtube.com/search?q=KATRINA+%26+THE+WAVES+ROCK%27N+ROLL+GIRL
SHAKESPEAR'S SISTER,YOU'RE HISTORY,https://music.youtube.com/search?q=SHAKESPEAR%27S+SISTER+YOU%27RE+HISTORY
BROS,TOO MUCH,https://music.youtube.com/search?q=BROS+TOO+MUCH
DON HENLEY,IF DIRT WERE DOLLARS,https://music.youtube.com/search?q=DON+HENLEY+IF+DIRT+WERE+DOLLARS
DOCENTERNA & KARIN WISTRAND,SÖDERNS ROS,https://music.youtube.com/search?q=DOCENTERNA+%26+KARIN+WISTRAND+S%C3%96DERNS+ROS
ROCK-ROFFE & SATELLITERNA,STOCKHOLM ROCK (JOKER),https://music.youtube.com/search?q=ROCK-ROFFE+%26+SATELLITERNA+STOCKHOLM+ROCK+%28JOKER%29
PUGH ROGEFELDT,SNART KOMMER DET EN VIND,https://music.youtube.com/search?q=PUGH+ROGEFELDT+SNART+KOMMER+DET+EN+VIND
JEFF LYNNE,LIFT ME UP,https://music.youtube.com/search?q=JEFF+LYNNE+LIFT+ME+UP
POINTER SISTERS,INSANITY,https://music.youtube.com/search?q=POINTER+SISTERS+INSANITY
KAYO,ANOTHER MOTHER,https://music.youtube.com/search?q=KAYO+ANOTHER+MOTHER
RAILWAY CHILDREN,EVERY BEAT OF THE HEART,https://music.youtube.com/search?q=RAILWAY+CHILDREN+EVERY+BEAT+OF+THE+HEART
DAVID BAERWALD,GOOD TIMES,https://music.youtube.com/search?q=DAVID+BAERWALD+GOOD+TIMES
TOTO,LOVE HAS THE POWER,https://music.youtube.com/search?q=TOTO+LOVE+HAS+THE+POWER
BRENT BOURGEOIS,COMPROMISE,https://music.youtube.com/search?q=BRENT+BOURGEOIS+COMPROMISE
PASSAGERARNA,THE CHOSEN ONES,https://music.youtube.com/search?q=PASSAGERARNA+THE+CHOSEN+ONES
YAZZ,TREAT ME GOOD,https://music.youtube.com/search?q=YAZZ+TREAT+ME+GOOD
JULIE MILLER,YOU KNEW THE WAYTO MY HEART,https://music.youtube.com/search?q=JULIE+MILLER+YOU+KNEW+THE+WAYTO+MY+HEART
CHIMES,STRONGER TOGETHER,https://music.youtube.com/search?q=CHIMES+STRONGER+TOGETHER
BABIES,GULD I MUN,https://music.youtube.com/search?q=BABIES+GULD+I+MUN
? MICHAEL BOLTON,WHEN I'M BACK ON MY FEET AGAIN ?,https://music.youtube.com/search?q=%3F+MICHAEL+BOLTON+WHEN+I%27M+BACK+ON+MY+FEET+AGAIN+%3F
BLOW MONKEYS,IF YOU LOVE SOMEBODY,https://music.youtube.com/search?q=BLOW+MONKEYS+IF+YOU+LOVE+SOMEBODY
DESPERADOS,LOUISE,https://music.youtube.com/search?q=DESPERADOS+LOUISE
HANNE BOEL,IF YOU WANT MY BODY,https://music.youtube.com/search?q=HANNE+BOEL+IF+YOU+WANT+MY+BODY
DUSTY SPRINGFIELD,REPUTATION,https://music.youtube.com/search?q=DUSTY+SPRINGFIELD+REPUTATION
JOHN HIATT,BRING BACK YOUR LOVIN' (TO ME),https://music.youtube.com/search?q=JOHN+HIATT+BRING+BACK+YOUR+LOVIN%27+%28TO+ME%29
ETTA JAMES,STOLEN AFFECTION,https://music.youtube.com/search?q=ETTA+JAMES+STOLEN+AFFECTION
ZEMYA HAMILTON,GOING THROUGH THE MOTIONS,https://music.youtube.com/search?q=ZEMYA+HAMILTON+GOING+THROUGH+THE+MOTIONS
YELLO,UNBELIEVABLE,https://music.youtube.com/search?q=YELLO+UNBELIEVABLE
VINCENT & PER HÖGLUND,NÄR SOMMAREN KOM TILL STAN,https://music.youtube.com/search?q=VINCENT+%26+PER+H%C3%96GLUND+N%C3%84R+SOMMAREN+KOM+TILL+STAN
COLIN JAMES,GIVE IT UP,https://music.youtube.com/search?q=COLIN+JAMES+GIVE+IT+UP
EVERYDAY PEOPLE,I GUESS IT DOESN'T MATTER,https://music.youtube.com/search?q=EVERYDAY+PEOPLE+I+GUESS+IT+DOESN%27T+MATTER
HENZEL & THORS,SOV GOTT,https://music.youtube.com/search?q=HENZEL+%26+THORS+SOV+GOTT
SENATORS,ORDINARY HEARTBREAK,https://music.youtube.com/search?q=SENATORS+ORDINARY+HEARTBREAK
DON PATROL,ALL NIGHT LONG,https://music.youtube.com/search?q=DON+PATROL+ALL+NIGHT+LONG
MAXI PRIEST,JUST A LITTLE BIT LONGER,https://music.youtube.com/search?q=MAXI+PRIEST+JUST+A+LITTLE+BIT+LONGER
PRINCE,THIEVES IN A TEMPLE,https://music.youtube.com/search?q=PRINCE+THIEVES+IN+A+TEMPLE
GO WEST,KING OF WISHFUL THINKING,https://music.youtube.com/search?q=GO+WEST+KING+OF+WISHFUL+THINKING
LONDONBEAT,I'VE BEEN THINKING ABOUT YOU,https://music.youtube.com/search?q=LONDONBEAT+I%27VE+BEEN+THINKING+ABOUT+YOU
WANNADIES,MY HOMETOWN,https://music.youtube.com/search?q=WANNADIES+MY+HOMETOWN
WENDY & LISA,STRUNG OUT,https://music.youtube.com/search?q=WENDY+%26+LISA+STRUNG+OUT
JUST D,N GÅNG TILL,https://music.youtube.com/search?q=JUST+D+N+G%C3%85NG+TILL
OH'BOY,EN ENSAM MAN,https://music.youtube.com/search?q=OH%27BOY+EN+ENSAM+MAN
PAPA DEE,LETTIN' OFF STEAM,https://music.youtube.com/search?q=PAPA+DEE+LETTIN%27+OFF+STEAM
DAN REED NETWORK,STARDATE 1990,https://music.youtube.com/search?q=DAN+REED+NETWORK+STARDATE+1990
DAVID A. & STEWART THE SPIRITUAL COWBOYS,JACK TALKING,https://music.youtube.com/search?q=DAVID+A.+%26+STEWART+THE+SPIRITUAL+COWBOYS+JACK+TALKING
GEORGE MICHAEL,PRAYIN' FOR TIME,https://music.youtube.com/search?q=GEORGE+MICHAEL+PRAYIN%27+FOR+TIME
ROXETTE,FADING LIKE A FLOWER (EVERYTIME YOU LEAVE),https://music.youtube.com/search?q=ROXETTE+FADING+LIKE+A+FLOWER+%28EVERYTIME+YOU+LEAVE%29
PAULA ABDUL,RUSH RUSH,https://music.youtube.com/search?q=PAULA+ABDUL+RUSH+RUSH
OMD,SAILING ON THE SEVEN SEAS,https://music.youtube.com/search?q=OMD+SAILING+ON+THE+SEVEN+SEAS
EXTREME,MORE THAN WORDS,https://music.youtube.com/search?q=EXTREME+MORE+THAN+WORDS
ZUCCHERO featuring PAUL YOUNG,SENZA UNA DONNA (WITHOUT A WOMAN),https://music.youtube.com/search?q=ZUCCHERO+featuring+PAUL+YOUNG+SENZA+UNA+DONNA+%28WITHOUT+A+WOMAN%29
R.E.M.,SHINY HAPPY PEOPLE,https://music.youtube.com/search?q=R.E.M.+SHINY+HAPPY+PEOPLE
PELLE ALMGREN & WOW LIKSOM,OMÅOM IGEN,https://music.youtube.com/search?q=PELLE+ALMGREN+%26+WOW+LIKSOM+OM%C3%85OM+IGEN
SEAL,FUTURE LOVE PARADISE,https://music.youtube.com/search?q=SEAL+FUTURE+LOVE+PARADISE
KLF,LAST TRAIN TO TRANCENTRAL,https://music.youtube.com/search?q=KLF+LAST+TRAIN+TO+TRANCENTRAL
PET SHOP BOYS,JEALOUSY,https://music.youtube.com/search?q=PET+SHOP+BOYS+JEALOUSY
COLOR ME BADD,I WANNA SEX YOU UP,https://music.youtube.com/search?q=COLOR+ME+BADD+I+WANNA+SEX+YOU+UP
CHRYSTAL WATERS,GYPSY WOMAN (SHE'S HOMELESS),https://music.youtube.com/search?q=CHRYSTAL+WATERS+GYPSY+WOMAN+%28SHE%27S+HOMELESS%29
EVA DAHLGREN,GUNGA MEJ,https://music.youtube.com/search?q=EVA+DAHLGREN+GUNGA+MEJ
BLESSING,HIGHWAY 5,https://music.youtube.com/search?q=BLESSING+HIGHWAY+5
AARON NEVILLE,EVERYBODY PLAYS THE FOOL,https://music.youtube.com/search?q=AARON+NEVILLE+EVERYBODY+PLAYS+THE+FOOL
WILMER X,MAMBO FEBER,https://music.youtube.com/search?q=WILMER+X+MAMBO+FEBER
ALICE COOPER,HEY STOOPID,https://music.youtube.com/search?q=ALICE+COOPER+HEY+STOOPID
ROD STEWART with THE TEMPTATIONS,THE MOTOWN SONG,https://music.youtube.com/search?q=ROD+STEWART+with+THE+TEMPTATIONS+THE+MOTOWN+SONG
GO FOR IT,CHANGE YOUR LAST NAME,https://music.youtube.com/search?q=GO+FOR+IT+CHANGE+YOUR+LAST+NAME
SYDNEY YOUNGBLOOD,HOOKED ON YOU,https://music.youtube.com/search?q=SYDNEY+YOUNGBLOOD+HOOKED+ON+YOU
CHRIS REA,LOOKING FOR THE SUMMER,https://music.youtube.com/search?q=CHRIS+REA+LOOKING+FOR+THE+SUMMER
KIRSTY MacCOLL,WALKING DOWN MADISON,https://music.youtube.com/search?q=KIRSTY+MacCOLL+WALKING+DOWN+MADISON
DAG VAG,NYA SKOR,https://music.youtube.com/search?q=DAG+VAG+NYA+SKOR
KIM APPLEBY,MAMA,https://music.youtube.com/search?q=KIM+APPLEBY+MAMA
KANE ROBERTS,DOES ANYBODY REALLY FALL IN LOVE ANYMORE?,https://music.youtube.com/search?q=KANE+ROBERTS+DOES+ANYBODY+REALLY+FALL+IN+LOVE+ANYMORE%3F
BRYAN ADAMS,(EVERYTHING I DO) I DO IT FOR YOU,https://music.youtube.com/search?q=BRYAN+ADAMS+%28EVERYTHING+I+DO%29+I+DO+IT+FOR+YOU
ERASURE,CHORUS,https://music.youtube.com/search?q=ERASURE+CHORUS
GUNS N' ROSES,YOU COULD BE MINE,https://music.youtube.com/search?q=GUNS+N%27+ROSES+YOU+COULD+BE+MINE
JUST D.,RELALALAXA,https://music.youtube.com/search?q=JUST+D.+RELALALAXA
ARETHA FRANKLIN,EVERYDAY PEOPLE,https://music.youtube.com/search?q=ARETHA+FRANKLIN+EVERYDAY+PEOPLE
DAYEENE,YOUR LOVE,https://music.youtube.com/search?q=DAYEENE+YOUR+LOVE
CHER,LOVE AND UNDERSTANDING,https://music.youtube.com/search?q=CHER+LOVE+AND+UNDERSTANDING
SANNE SALOMONSEN,WHERE BLUE BEGINS,https://music.youtube.com/search?q=SANNE+SALOMONSEN+WHERE+BLUE+BEGINS
ORUP,HEAVEN,https://music.youtube.com/search?q=ORUP+HEAVEN
DAN REED NETWORK,BABY NOW I,https://music.youtube.com/search?q=DAN+REED+NETWORK+BABY+NOW+I
MAURO SCOCCO,NÅGON SOM DU,https://music.youtube.com/search?q=MAURO+SCOCCO+N%C3%85GON+SOM+DU
OMAR,THERE'S NOTHING LIKE THIS,https://music.youtube.com/search?q=OMAR+THERE%27S+NOTHING+LIKE+THIS
AMY GRANT,EVERY HEARTBEAT,https://music.youtube.com/search?q=AMY+GRANT+EVERY+HEARTBEAT
HEAVY D. & THE BOYZ,NOW THAT WE FOUND LOVE,https://music.youtube.com/search?q=HEAVY+D.+%26+THE+BOYZ+NOW+THAT+WE+FOUND+LOVE
JEAN-PAUL WALL,ÄLSKLING,https://music.youtube.com/search?q=JEAN-PAUL+WALL+%C3%84LSKLING
SEAL,THE BEGINNING,https://music.youtube.com/search?q=SEAL+THE+BEGINNING
MICHAEL BOLTON,"TIME, LOVE AND TENDERNESS",https://music.youtube.com/search?q=MICHAEL+BOLTON+TIME%2C+LOVE+AND+TENDERNESS
TOMAS LEDIN,EN DAG PÅ STRANDEN,https://music.youtube.com/search?q=TOMAS+LEDIN+EN+DAG+P%C3%85+STRANDEN
JAZZY JEFF & FRESH PRINCE,SUMMERTIME,https://music.youtube.com/search?q=JAZZY+JEFF+%26+FRESH+PRINCE+SUMMERTIME
JERRY WILLIAMS,IF YOU SEE HER,https://music.youtube.com/search?q=JERRY+WILLIAMS+IF+YOU+SEE+HER
INNER CIRCLE,SWEAT (A LA LA LA LA LONG),https://music.youtube.com/search?q=INNER+CIRCLE+SWEAT+%28A+LA+LA+LA+LA+LONG%29
MICHAEL LEARNS TO ROCK,THE ACTOR,https://music.youtube.com/search?q=MICHAEL+LEARNS+TO+ROCK+THE+ACTOR
GUNS N' ROSES,KNOCKIN' ON HEAVEN'S DOOR,https://music.youtube.com/search?q=GUNS+N%27+ROSES+KNOCKIN%27+ON+HEAVEN%27S+DOOR
STEFAN ANDERSSON,IT'S OVER NOW,https://music.youtube.com/search?q=STEFAN+ANDERSSON+IT%27S+OVER+NOW
LISA NILSSON,VARJE GÅNG JAG SER DIG,https://music.youtube.com/search?q=LISA+NILSSON+VARJE+G%C3%85NG+JAG+SER+DIG
ERASURE,TAKE A CHANCE ON ME,https://music.youtube.com/search?q=ERASURE+TAKE+A+CHANCE+ON+ME
CURE,FRIDAY I'M IN LOVE,https://music.youtube.com/search?q=CURE+FRIDAY+I%27M+IN+LOVE
METALLICA,NOTHING ELSE MATTERS,https://music.youtube.com/search?q=METALLICA+NOTHING+ELSE+MATTERS
CROWDED HOUSE,WEATHER WITH YOU,https://music.youtube.com/search?q=CROWDED+HOUSE+WEATHER+WITH+YOU
TONE NORUM,WHO NEEDS A BROKEN HEART,https://music.youtube.com/search?q=TONE+NORUM+WHO+NEEDS+A+BROKEN+HEART
GEORGE MICHAEL,TOO FUNKY,https://music.youtube.com/search?q=GEORGE+MICHAEL+TOO+FUNKY
ELTON JOHN,THE ONE,https://music.youtube.com/search?q=ELTON+JOHN+THE+ONE
DOUBLE YOU?,PLEASE DON'T GO,https://music.youtube.com/search?q=DOUBLE+YOU%3F+PLEASE+DON%27T+GO
MARIAH CAREY,I'LL BE THERE,https://music.youtube.com/search?q=MARIAH+CAREY+I%27LL+BE+THERE
MATS RONANDER,SVERIGE,https://music.youtube.com/search?q=MATS+RONANDER+SVERIGE
GUNS N' ROSES,KNOCKIN' ON HEAVENS DOOR,https://music.youtube.com/search?q=GUNS+N%27+ROSES+KNOCKIN%27+ON+HEAVENS+DOOR
B-52'S,GOOD STUFF,https://music.youtube.com/search?q=B-52%27S+GOOD+STUFF
WAS (NOT WAS),LISTEN LIKE THIEVES,https://music.youtube.com/search?q=WAS+%28NOT+WAS%29+LISTEN+LIKE+THIEVES
SERGIO MENDES,WHAT IS THIS,https://music.youtube.com/search?q=SERGIO+MENDES+WHAT+IS+THIS
INXS,HEAVEN SENT,https://music.youtube.com/search?q=INXS+HEAVEN+SENT
MAGNUM COLTRANE PRICE,7 O'CLOCK,https://music.youtube.com/search?q=MAGNUM+COLTRANE+PRICE+7+O%27CLOCK
FREDRIK SWAHN & LATTJOLAJBAND,HERRARNA I HAGEN,https://music.youtube.com/search?q=FREDRIK+SWAHN+%26+LATTJOLAJBAND+HERRARNA+I+HAGEN
SHABBA RANKS,MR. LOVERMAN,https://music.youtube.com/search?q=SHABBA+RANKS+MR.+LOVERMAN
RICHARD MARX,TAKE THIS HEART,https://music.youtube.com/search?q=RICHARD+MARX+TAKE+THIS+HEART
ROXETTE,HOW DO YOU DO!,https://music.youtube.com/search?q=ROXETTE+HOW+DO+YOU+DO%21
PRINCE,SEXY M.F.,https://music.youtube.com/search?q=PRINCE+SEXY+M.F.
UTAH SAINTS,SOMETHING GOOD,https://music.youtube.com/search?q=UTAH+SAINTS+SOMETHING+GOOD
ELECTRONIC,DISAPPOINTED,https://music.youtube.com/search?q=ELECTRONIC+DISAPPOINTED
PER HÖGLUND & VINCENT,BLÅ BLÅ SOMMARDAG,https://music.youtube.com/search?q=PER+H%C3%96GLUND+%26+VINCENT+BL%C3%85+BL%C3%85+SOMMARDAG
MADONNA,THIS USED TO BE MY PLAYGROUND,https://music.youtube.com/search?q=MADONNA+THIS+USED+TO+BE+MY+PLAYGROUND
PREFAB SPROUT,THE SOUND OF CRYING,https://music.youtube.com/search?q=PREFAB+SPROUT+THE+SOUND+OF+CRYING
LINDSEY BUCKINGHAM,COUNTDOWN,https://music.youtube.com/search?q=LINDSEY+BUCKINGHAM+COUNTDOWN
CLUBLAND,SET ME FREE,https://music.youtube.com/search?q=CLUBLAND+SET+ME+FREE
JANET JACKSON,THE BEST THINGS IN LIFE ARE FREE,https://music.youtube.com/search?q=JANET+JACKSON+THE+BEST+THINGS+IN+LIFE+ARE+FREE
TORI AMOS,CRUCIFY,https://music.youtube.com/search?q=TORI+AMOS+CRUCIFY
BILLY RAY CYRUS,ACHY BREAKY HEART,https://music.youtube.com/search?q=BILLY+RAY+CYRUS+ACHY+BREAKY+HEART
BOB GELDOF,ROOM 19,https://music.youtube.com/search?q=BOB+GELDOF+ROOM+19
MICHAEL JACKSON,WHO IS IT,https://music.youtube.com/search?q=MICHAEL+JACKSON+WHO+IS+IT
BEBOP!,LEVER DU?,https://music.youtube.com/search?q=BEBOP%21+LEVER+DU%3F
JIMMY NAIL,AIN'T NO DOUBT,https://music.youtube.com/search?q=JIMMY+NAIL+AIN%27T+NO+DOUBT
CYGNET RING,LOVE CRIME,https://music.youtube.com/search?q=CYGNET+RING+LOVE+CRIME
UB40,(I CAN'T HELP) FALLING IN LOVE WITH YOU,https://music.youtube.com/search?q=UB40+%28I+CAN%27T+HELP%29+FALLING+IN+LOVE+WITH+YOU
CULTURE BEAT,MR. VAIN,https://music.youtube.com/search?q=CULTURE+BEAT+MR.+VAIN
SPIN DOCTORS,TWO PRINCES,https://music.youtube.com/search?q=SPIN+DOCTORS+TWO+PRINCES
PET SHOP BOYS,CAN YOU FORGIVE HER?,https://music.youtube.com/search?q=PET+SHOP+BOYS+CAN+YOU+FORGIVE+HER%3F
ROXETTE,ALMOST UNREAL,https://music.youtube.com/search?q=ROXETTE+ALMOST+UNREAL
ACE OF BASE,WAITING FOR MAGIC,https://music.youtube.com/search?q=ACE+OF+BASE+WAITING+FOR+MAGIC
2 UNLIMITED,TRIBAL DANCE,https://music.youtube.com/search?q=2+UNLIMITED+TRIBAL+DANCE
STAKKA BO,HERE WE GO,https://music.youtube.com/search?q=STAKKA+BO+HERE+WE+GO
MELODIE MC,DUM DA DUM,https://music.youtube.com/search?q=MELODIE+MC+DUM+DA+DUM
CHILLY WHITE & KENNY PEACH,OK FRED,https://music.youtube.com/search?q=CHILLY+WHITE+%26+KENNY+PEACH+OK+FRED
LOUCHIE LOU & MICHIE ONE,SHOUT (IT OUT),https://music.youtube.com/search?q=LOUCHIE+LOU+%26+MICHIE+ONE+SHOUT+%28IT+OUT%29
CLAWFINGER,ROSEGROVE,https://music.youtube.com/search?q=CLAWFINGER+ROSEGROVE
HOOTERS,BOYS WILL BE BOYS,https://music.youtube.com/search?q=HOOTERS+BOYS+WILL+BE+BOYS
STONEFUNKERS,FUNKY DEENA,https://music.youtube.com/search?q=STONEFUNKERS+FUNKY+DEENA
SUEDE,SO YOUNG,https://music.youtube.com/search?q=SUEDE+SO+YOUNG
HOOTERS,BOYS WILL BOYS,https://music.youtube.com/search?q=HOOTERS+BOYS+WILL+BOYS
LOOK TWICE,SHAKE THAT RUMP,https://music.youtube.com/search?q=LOOK+TWICE+SHAKE+THAT+RUMP
SNOW,GIRL I'VE BEEN HURT,https://music.youtube.com/search?q=SNOW+GIRL+I%27VE+BEEN+HURT
4 NON BLONDES,WHAT'S UP?,https://music.youtube.com/search?q=4+NON+BLONDES+WHAT%27S+UP%3F
AEROSMITH,EAT THE RICH,https://music.youtube.com/search?q=AEROSMITH+EAT+THE+RICH
TERENCE TRENT D'ARBY,DELICATE,https://music.youtube.com/search?q=TERENCE+TRENT+D%27ARBY+DELICATE
EAST 17,WEST END GIRLS,https://music.youtube.com/search?q=EAST+17+WEST+END+GIRLS
YELLOW MELLOW,SLIDE ON DOWN,https://music.youtube.com/search?q=YELLOW+MELLOW+SLIDE+ON+DOWN
ROD STEWART,HAVE I TOLD YOU LATELY,https://music.youtube.com/search?q=ROD+STEWART+HAVE+I+TOLD+YOU+LATELY
CYPRESS HILL,INSANE IN THE BRAIN,https://music.youtube.com/search?q=CYPRESS+HILL+INSANE+IN+THE+BRAIN
WILMER X,MIN EGEN MELODI,https://music.youtube.com/search?q=WILMER+X+MIN+EGEN+MELODI
ANBESSA,TRACKS OF MY TEARS,https://music.youtube.com/search?q=ANBESSA+TRACKS+OF+MY+TEARS
TAYLOR DAYNE,CAN'T GET ENOUGH OF YOUR LOVE,https://music.youtube.com/search?q=TAYLOR+DAYNE+CAN%27T+GET+ENOUGH+OF+YOUR+LOVE
GABRIELLE,DREAMS,https://music.youtube.com/search?q=GABRIELLE+DREAMS
WATERBOYS,GLASTONBURY SONG,https://music.youtube.com/search?q=WATERBOYS+GLASTONBURY+SONG
ERIC GADD,GOD GAVE ME YOU,https://music.youtube.com/search?q=ERIC+GADD+GOD+GAVE+ME+YOU
OMD,DREAM OF ME (BASED ON LOVE'S THEME),https://music.youtube.com/search?q=OMD+DREAM+OF+ME+%28BASED+ON+LOVE%27S+THEME%29
REBECKA TÖRNQVIST,WONDER WHERE YOU WANDER,https://music.youtube.com/search?q=REBECKA+T%C3%96RNQVIST+WONDER+WHERE+YOU+WANDER
STONE TEMPLE PILOTS,PLUSH,https://music.youtube.com/search?q=STONE+TEMPLE+PILOTS+PLUSH
TINTIN,HEL IGEN,https://music.youtube.com/search?q=TINTIN+HEL+IGEN
CAPTAIN HOLLYWOOD PROJECT,ALL I WANT,https://music.youtube.com/search?q=CAPTAIN+HOLLYWOOD+PROJECT+ALL+I+WANT
BJÖRK,HUMAN BEHAVIOUR,https://music.youtube.com/search?q=BJ%C3%96RK+HUMAN+BEHAVIOUR
E-TYPE,FALLING,https://music.youtube.com/search?q=E-TYPE+FALLING
GREEN JELLY,THREE LITTLE PIGS,https://music.youtube.com/search?q=GREEN+JELLY+THREE+LITTLE+PIGS
M PEOPLE,ONE NIGHT IN HEAVEN,https://music.youtube.com/search?q=M+PEOPLE+ONE+NIGHT+IN+HEAVEN
TAKE THAT,PRAY,https://music.youtube.com/search?q=TAKE+THAT+PRAY
MADONNA,RAIN,https://music.youtube.com/search?q=MADONNA+RAIN
KRIS KROSS,IT'S ALRIGHT,https://music.youtube.com/search?q=KRIS+KROSS+IT%27S+ALRIGHT
SOUL ASYLUM,RUNAWAY TRAIN,https://music.youtube.com/search?q=SOUL+ASYLUM+RUNAWAY+TRAIN
AMADIN featuring SWING,ALRABAIYE (TAKE ME UP),https://music.youtube.com/search?q=AMADIN+featuring+SWING+ALRABAIYE+%28TAKE+ME+UP%29
AC/DC,BIG GUN,https://music.youtube.com/search?q=AC%2FDC+BIG+GUN
ERASURE,ALWAYS,https://music.youtube.com/search?q=ERASURE+ALWAYS
COOL JAMES & BLACK TEACHER,DR FEELGOOD,https://music.youtube.com/search?q=COOL+JAMES+%26+BLACK+TEACHER+DR+FEELGOOD
CRASH TEST DUMMIES,MMM MMM MMM MMM,https://music.youtube.com/search?q=CRASH+TEST+DUMMIES+MMM+MMM+MMM+MMM
ROXETTE,CRASH! BOOM! BANG!,https://music.youtube.com/search?q=ROXETTE+CRASH%21+BOOM%21+BANG%21
MARIAH CAREY,WITHOUT YOU,https://music.youtube.com/search?q=MARIAH+CAREY+WITHOUT+YOU
2 UNLIMITED,THE REAL THING,https://music.youtube.com/search?q=2+UNLIMITED+THE+REAL+THING
GLENMARK/ERIKSSON/STRÖMSTEDT,NÄR VI GRÄVER GULD I USA,https://music.youtube.com/search?q=GLENMARK%2FERIKSSON%2FSTR%C3%96MSTEDT+N%C3%84R+VI+GR%C3%84VER+GULD+I+USA
MAXX,NO MORE (I CAN'T STAND IT),https://music.youtube.com/search?q=MAXX+NO+MORE+%28I+CAN%27T+STAND+IT%29
BASIC ELEMENT,TOUCH,https://music.youtube.com/search?q=BASIC+ELEMENT+TOUCH
PRINCE ITAL JOE feat. MARKY MARK,UNITED,https://music.youtube.com/search?q=PRINCE+ITAL+JOE+feat.+MARKY+MARK+UNITED
BIG MOUNTAIN,"BABY, I LOVE YOUR WAY",https://music.youtube.com/search?q=BIG+MOUNTAIN+BABY%2C+I+LOVE+YOUR+WAY
SEAL,PRAYER FOR THE DYING,https://music.youtube.com/search?q=SEAL+PRAYER+FOR+THE+DYING
EAST 17,AROUND THE WORLD,https://music.youtube.com/search?q=EAST+17+AROUND+THE+WORLD
E-TYPE,SET THE WORLD ON FIRE,https://music.youtube.com/search?q=E-TYPE+SET+THE+WORLD+ON+FIRE
CJ LEWIS,SWEETS FOR MY SWEET,https://music.youtube.com/search?q=CJ+LEWIS+SWEETS+FOR+MY+SWEET
FRANCIS DUNNERY,AMERICAN LIFE IN THE SUMMER,https://music.youtube.com/search?q=FRANCIS+DUNNERY+AMERICAN+LIFE+IN+THE+SUMMER
GIRLSMEN,RUMBLIN',https://music.youtube.com/search?q=GIRLSMEN+RUMBLIN%27
PRODIGY,NO GOOD (START THE DANCE),https://music.youtube.com/search?q=PRODIGY+NO+GOOD+%28START+THE+DANCE%29
WANNADIES,LOVE IN JUNE,https://music.youtube.com/search?q=WANNADIES+LOVE+IN+JUNE
YOUSSOU N'DOUR & NENEH CHERRY,7 SECONDS,https://music.youtube.com/search?q=YOUSSOU+N%27DOUR+%26+NENEH+CHERRY+7+SECONDS
LATIN KINGS,FINT VÄDER,https://music.youtube.com/search?q=LATIN+KINGS+FINT+V%C3%84DER
WET WET WET,LOVE IS ALL AROUND,https://music.youtube.com/search?q=WET+WET+WET+LOVE+IS+ALL+AROUND
